Date,Number of Transactions,Value of Transactions,English_Sector,Arabic_Sector
2019-12-31 00:00:00,2137.213,316192.791979999,Others,أخرى
2020-01-31 00:00:00,2070.889,295711.301669999,Others,أخرى
2020-02-29 00:00:00,2074.106,282305.301609999,Others,أخرى
2020-03-31 00:00:00,1655.622,248637.89218,Others,أخرى
2020-04-30 00:00:00,969.376,153411.73505000002,Others,أخرى
2020-05-31 00:00:00,1243.356,217155.162459999,Others,أخرى
2020-06-30 00:00:00,1924.59,393433.81521,Others,أخرى
2020-07-31 00:00:00,2411.298,293915.746429999,Others,أخرى
2020-08-31 00:00:00,2539.979,296228.5989,Others,أخرى
2020-09-30 00:00:00,2748.459,336781.514,Others,أخرى
2020-10-31 00:00:00,2543.8,303819.76,Others,أخرى
2020-11-30 00:00:00,2356.332,287684.61040999903,Others,أخرى
2020-12-31 00:00:00,2526.808,301411.973,Others,أخرى
2021-01-31 00:00:00,2675.88,301858.089269999,Others,أخرى
2021-02-28 00:00:00,2632.933,285368.5222,Others,أخرى
2021-03-31 00:00:00,3175.12,367813.158999999,Others,أخرى
2021-04-30 00:00:00,3188.593,335189.407,Others,أخرى
2021-05-31 00:00:00,3286.966,327435.69330999797,Others,أخرى
2021-06-30 00:00:00,3657.443,364087.47805999796,Others,أخرى
2021-07-31 00:00:00,3766.241,348391.605869999,Others,أخرى
2021-08-31 00:00:00,4019.038,382328.453029997,Others,أخرى
2021-09-30 00:00:00,3982.287,370192.97,Others,أخرى
